date,team,opponent,is_home,home_team,arena,city,capacity,lon,lat,distance,distance_km,distance_mi
2022-10-29,Edmonton Oilers,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,2248295.121780254,2248.3,1397
2022-11-01,Edmonton Oilers,Nashville Predators,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,281894.74037509563,281.9,175.2
2022-11-03,Edmonton Oilers,New Jersey Devils,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-11-05,Edmonton Oilers,Dallas Stars,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-11-07,Edmonton Oilers,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,3198069.7074729716,3198.1,1987.2
2022-11-08,Edmonton Oilers,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1319121.875007774,1319.1,819.7
2022-11-10,Edmonton Oilers,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,943181.5506780816,943.2,586.1
2022-11-12,Edmonton Oilers,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1084459.2734724018,1084.5,673.9
2022-11-16,Edmonton Oilers,Los Angeles Kings,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,4093757.7796779303,4093.8,2543.7
2022-11-19,Edmonton Oilers,Vegas Golden Knights,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-11-21,Edmonton Oilers,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,3247671.1870842176,3247.7,2018
2022-11-23,Edmonton Oilers,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,37623.177988894386,37.6,23.4
2022-11-26,Edmonton Oilers,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,22964.611563847666,23,14.3
2022-11-28,Edmonton Oilers,Florida Panthers,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,3258049.8618872887,3258,2024.5
2022-11-30,Edmonton Oilers,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,2309326.5365650123,2309.3,1435
2022-12-01,Edmonton Oilers,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,555531.3072086439,555.5,345.2
2022-12-03,Edmonton Oilers,Montreal Canadiens,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1755034.9710732829,1755,1090.5
2022-12-05,Edmonton Oilers,Washington Capitals,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-12-07,Edmonton Oilers,Arizona Coyotes,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-12-09,Edmonton Oilers,Minnesota Wild,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-12-12,Edmonton Oilers,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1755034.9710732829,1755,1090.5
2022-12-13,Edmonton Oilers,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1113756.3354852085,1113.8,692.1
2022-12-15,Edmonton Oilers,St. Louis Blues,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2831311.1885750545,2831.3,1759.3
2022-12-17,Edmonton Oilers,Anaheim Ducks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-12-19,Edmonton Oilers,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,2831311.1885750545,2831.3,1759.3
2022-12-21,Edmonton Oilers,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,993456.2867977842,993.5,617.3
2022-12-23,Edmonton Oilers,Vancouver Canucks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2663572.43624377,2663.6,1655.1
2022-12-25,Edmonton Oilers,none,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2022-12-27,Edmonton Oilers,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2022-12-30,Edmonton Oilers,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,711620.6030164532,711.6,442.2
2022-12-31,Edmonton Oilers,Winnipeg Jets,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,908013.9140014035,908,564.2
2023-01-03,Edmonton Oilers,Seattle Kraken,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-01-05,Edmonton Oilers,New York Islanders,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-01-07,Edmonton Oilers,Colorado Avalanche,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-01-09,Edmonton Oilers,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,2203506.9430089374,2203.5,1369.2
2023-01-11,Edmonton Oilers,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2023-01-13,Edmonton Oilers,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,535467.9400962438,535.5,332.7
2023-01-14,Edmonton Oilers,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,615262.5498772679,615.3,382.3
2023-01-17,Edmonton Oilers,Seattle Kraken,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1946252.035574328,1946.3,1209.3
2023-01-19,Edmonton Oilers,Tampa Bay Lightning,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-01-21,Edmonton Oilers,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,818126.8676329333,818.1,508.4
2023-01-25,Edmonton Oilers,Columbus Blue Jackets,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,818126.8676329333,818.1,508.4
2023-01-28,Edmonton Oilers,Chicago Blackhawks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-02-04,Edmonton Oilers,none,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-02-07,Edmonton Oilers,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,2562228.6113964957,2562.2,1592.1
2023-02-09,Edmonton Oilers,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,714346.8491036888,714.3,443.9
2023-02-11,Edmonton Oilers,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,603816.2388754038,603.8,375.2
2023-02-12,Edmonton Oilers,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,185603.87610454514,185.6,115.3
2023-02-15,Edmonton Oilers,Detroit Red Wings,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2976942.152581086,2976.9,1849.8
2023-02-17,Edmonton Oilers,New York Rangers,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-02-19,Edmonton Oilers,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1664630.4243596701,1664.6,1034.4
2023-02-21,Edmonton Oilers,Philadelphia Flyers,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1664630.4243596701,1664.6,1034.4
2023-02-23,Edmonton Oilers,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,2894357.634859163,2894.4,1798.5
2023-02-25,Edmonton Oilers,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,261732.9814369293,261.7,162.6
2023-02-27,Edmonton Oilers,Boston Bruins,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2740899.8382564522,2740.9,1703.1
2023-03-01,Edmonton Oilers,Toronto Maple Leafs,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-03-03,Edmonton Oilers,Winnipeg Jets,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-03-04,Edmonton Oilers,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.14376240000001,49.8926443,1195678.7704105943,1195.7,743
2023-03-06,Edmonton Oilers,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,1599571.9516191739,1599.6,993.9
2023-03-09,Edmonton Oilers,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,642382.3958746216,642.4,399.2
2023-03-11,Edmonton Oilers,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,691510.5726990816,691.5,429.7
2023-03-14,Edmonton Oilers,Ottawa Senators,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2709884.6979322243,2709.9,1683.8
2023-03-16,Edmonton Oilers,Dallas Stars,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-03-18,Edmonton Oilers,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,908013.9140014035,908,564.2
2023-03-20,Edmonton Oilers,San Jose Sharks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,908013.9140014035,908,564.2
2023-03-22,Edmonton Oilers,Arizona Coyotes,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-03-25,Edmonton Oilers,Vegas Golden Knights,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-03-27,Edmonton Oilers,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,2243500.3353540585,2243.5,1394
2023-03-28,Edmonton Oilers,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,420963.1606222841,421,261.6
2023-03-30,Edmonton Oilers,Los Angeles Kings,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1946252.035574328,1946.3,1209.3
2023-04-01,Edmonton Oilers,Anaheim Ducks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,0,0,0
2023-04-04,Edmonton Oilers,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,2203506.9430089374,2203.5,1369.2
2023-04-05,Edmonton Oilers,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2023-04-08,Edmonton Oilers,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,535467.9400962438,535.5,332.7
2023-04-11,Edmonton Oilers,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1493019.0353740193,1493,927.7
2023-04-13,Edmonton Oilers,San Jose Sharks,1,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,1664630.4243596701,1664.6,1034.4
2022-10-06,Florida Panthers,none,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,NA,NA,NA
2022-10-13,Florida Panthers,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,1730798.5441411135,1730.8,1075.5
2022-10-15,Florida Panthers,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,490498.970965579,490.5,304.8
2022-10-17,Florida Panthers,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,642382.3958746216,642.4,399.2
2022-10-19,Florida Panthers,Philadelphia Flyers,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1992346.1646149273,1992.3,1238
2022-10-21,Florida Panthers,Tampa Bay Lightning,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-10-23,Florida Panthers,New York Islanders,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-10-25,Florida Panthers,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,1875055.1983176712,1875.1,1165.1
2022-10-27,Florida Panthers,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,1073878.426737658,1073.9,667.3
2022-10-29,Florida Panthers,Ottawa Senators,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1602856.403608432,1602.9,996
2022-11-01,Florida Panthers,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,3144963.4791173018,3145,1954.2
2022-11-03,Florida Panthers,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,1003668.9325918,1003.7,623.7
2022-11-05,Florida Panthers,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,491976.0342482362,492,305.7
2022-11-06,Florida Panthers,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2022-11-09,Florida Panthers,Carolina Hurricanes,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,3697962.7809939515,3698,2297.8
2022-11-12,Florida Panthers,Edmonton Oilers,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-11-15,Florida Panthers,Washington Capitals,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-11-17,Florida Panthers,Dallas Stars,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-11-19,Florida Panthers,Calgary Flames,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-11-20,Florida Panthers,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,1557384.51672566,1557.4,967.7
2022-11-23,Florida Panthers,Boston Bruins,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1557384.51672566,1557.4,967.7
2022-11-26,Florida Panthers,St. Louis Blues,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-11-28,Florida Panthers,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,4093757.7796779303,4093.8,2543.7
2022-11-29,Florida Panthers,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2022-12-01,Florida Panthers,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,674474.179510419,674.5,419.1
2022-12-03,Florida Panthers,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2022-12-06,Florida Panthers,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.14376240000001,49.8926443,1858294.1345497295,1858.3,1154.7
2022-12-08,Florida Panthers,Detroit Red Wings,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,3010068.888653108,3010.1,1870.4
2022-12-10,Florida Panthers,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2022-12-11,Florida Panthers,Seattle Kraken,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,289619.9784625895,289.6,180
2022-12-13,Florida Panthers,Columbus Blue Jackets,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-12-15,Florida Panthers,Pittsburgh Penguins,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-12-17,Florida Panthers,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,1719033.8251652457,1719,1068.2
2022-12-19,Florida Panthers,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,316371.99047627306,316.4,196.6
2022-12-21,Florida Panthers,New Jersey Devils,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1992346.1646149273,1992.3,1238
2022-12-23,Florida Panthers,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,1730798.5441411135,1730.8,1075.5
2022-12-25,Florida Panthers,none,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1730798.5441411135,1730.8,1075.5
2022-12-29,Florida Panthers,Montreal Canadiens,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2022-12-30,Florida Panthers,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,1084459.2734724018,1084.5,673.9
2023-01-01,Florida Panthers,New York Rangers,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1084459.2734724018,1084.5,673.9
2023-01-03,Florida Panthers,Arizona Coyotes,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,0,0,0
2023-01-06,Florida Panthers,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,1818588.666587823,1818.6,1130
2023-01-08,Florida Panthers,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,1609790.0246552068,1609.8,1000.3
2023-01-10,Florida Panthers,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1067285.124096814,1067.3,663.2
2023-01-12,Florida Panthers,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,980170.3126447948,980.2,609.1
2023-01-14,Florida Panthers,Vancouver Canucks,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,3478984.5322179147,3479,2161.7
2023-01-16,Florida Panthers,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,1865540.0391174129,1865.5,1159.2
2023-01-17,Florida Panthers,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,94743.08812739431,94.7,58.9
2023-01-19,Florida Panthers,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,504626.11103514134,504.6,313.6
2023-01-21,Florida Panthers,Minnesota Wild,1,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,2235281.080340022,2235.3,1388.9
2023-01-23,Florida Panthers,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1726272.470671613,1726.3,1072.7
2023-01-24,Florida Panthers,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,507923.0910294046,507.9,315.6
